fips	total	salaries	benefits	instruction	instruction_salaries	instruction_benefits	support	pupil_support	staff_support	general_admin	school_admin
42123	12196	6704	3076	7524	4955	2274	4267	419	439	289	568
42125	10848	6057	2588	6559	4246	1768	3812	446	244	379	498
42127	13903	7666	3231	8746	5676	2398	4670	678	435	387	534
42129	10475	5998	2272	6485	4327	1614	3536	431	263	292	468
42131	13709	7388	3364	8758	5514	2519	4441	586	285	268	455
42133	11392	6717	2600	7266	4916	1821	3636	586	396	250	530
44001	13035	8169	3253	8177	5806	2313	4582	1300	592	123	580
44003	14874	9278	3971	9179	6462	2720	5406	1699	388	234	849
44005	14431	8662	3586	8977	6412	2625	5105	1164	430	259	708
44007	13439	7859	3554	7832	5474	2400	5157	1478	536	169	623
44009	15830	9587	4331	9270	6397	2825	6256	1837	556	178	901
45001	9197	5504	1898	5293	3754	1219	3290	813	475	185	489
45003	8107	5071	1630	4902	3421	1058	2835	631	448	108	478
45005	13772	7462	2613	6589	4320	1457	6279	1055	1552	438	639
45007	8429	4902	1641	4863	3322	1086	3054	656	458	68	473
45009	10691	6246	2013	5684	3828	1179	4316	828	869	327	513
45011	9587	5712	1890	5201	3683	1155	3706	805	485	320	554
45013	10902	5714	1881	5990	4013	1348	4429	736	828	60	627
45015	8285	5008	1651	4648	3110	955	3144	673	462	134	500
45017	10454	6214	2060	5288	3697	1177	4540	889	755	310	403
45019	9306	5360	1667	5194	3615	1111	3610	602	570	106	567
45021	8702	5302	1759	4979	3453	1128	3108	595	439	105	573
45023	9146	5015	1702	4876	3407	1095	3801	722	426	195	606
45025	8630	5094	1728	4825	3382	1119	3254	806	495	61	513
45027	8877	4904	1689	5002	3191	1071	3218	713	540	205	473
45029	8705	5293	1790	4623	3293	1041	3547	697	405	102	533
45031	8442	5129	1753	4645	3252	1052	3182	470	559	58	583
45033	7690	4380	1479	3895	2638	854	3103	640	581	198	419
45035	8245	4786	1514	4783	3234	1010	3046	589	515	59	481
45037	9435	5886	1900	5100	3593	1165	3779	478	805	145	731
45039	13856	8247	2523	7162	4980	1459	5952	1217	986	314	807
45041	8975	5523	1844	5045	3585	1141	3386	905	589	88	504
45043	9757	6066	2067	5375	3774	1222	3884	684	655	77	698
45045	7597	4753	1584	4259	3068	979	2744	549	423	27	465
45047	8354	5125	1740	4518	3195	1059	3288	621	646	107	510
45049	10722	6115	2062	5229	3499	1154	4814	997	1251	316	614
45051	10041	6200	2011	6004	4194	1295	3508	802	457	30	543
45053	9884	5574	1762	4932	3522	1008	4340	792	806	311	411
45055	8733	4977	1583	5136	3417	1078	3134	668	505	132	578
45057	8161	5071	1641	4764	3354	1043	2937	606	541	112	545
45059	8647	5114	1702	4644	3242	1075	3421	701	739	162	451
45061	9572	5299	1842	4435	3005	948	4471	579	916	304	632
45063	9379	5687	1823	5190	3657	1154	3670	783	620	100	517
45065	12930	7344	2387	5806	4087	1266	6361	1638	1265	491	311
45067	8746	5000	1728	4990	3235	1078	3106	622	488	124	434
45069	9836	5617	1900	5433	3622	1095	3831	787	751	189	533
45071	9870	5713	1907	5344	3690	1202	3874	932	624	132	642
45073	10189	6208	2088	5801	4057	1329	3833	849	559	46	706
45075	10515	6027	1979	5417	3692	1174	4401	863	868	166	605
45077	7641	4754	1613	4528	3207	1040	2651	530	469	39	474
45079	10958	6653	2071	6160	4383	1342	4332	878	643	102	665
45081	8889	5153	1706	4495	3134	1005	3838	874	520	245	598
45083	9209	5507	1775	5413	3765	1206	3354	780	491	82	554
45085	8125	5041	1775	4340	3036	1071	3230	694	549	45	503
45087	8481	5102	1671	4896	3471	1107	3141	737	481	86	422
45089	10242	5758	1980	4867	3290	1044	4673	991	1113	218	585
45091	8908	5540	1736	5220	3763	1163	3282	768	381	66	592
46003	10743	5218	1195	7325	3668	812	2979	326	221	447	432
46005	8371	5151	1456	4810	3384	947	2908	486	408	277	351
46007	10213	5562	1494	5974	3888	1037	3828	444	323	593	659
46009	8480	4696	1281	4891	3304	856	3090	258	241	320	551
46011	8067	4733	1527	4917	3331	1044	2729	403	268	235	356
46013	7481	4733	1420	4554	3268	954	2477	494	251	167	385
46015	9289	5266	1465	5712	3869	1058	3101	436	377	337	370
46019	7460	4149	1172	4498	2974	799	2515	368	269	306	336
46021	12133	6664	1381	6947	4628	947	4673	841	345	965	133
46023	9678	5802	1777	5898	4014	1192	3217	418	431	432	543
46025	8772	5146	1206	5527	3921	935	2738	127	176	419	282
46027	8302	4643	1534	4819	3287	1089	3028	542	136	287	515
46029	7427	4758	1333	4753	3335	951	2294	475	315	199	287
46031	16132	9051	2945	9563	6078	1920	5694	726	397	1071	689
46033	9393	5433	1503	5539	3953	1105	3494	515	194	508	367
46035	7946	4906	1174	4952	3534	831	2418	428	211	231	391
46037	8554	4903	1362	4849	3422	953	3253	344	324	318	365
46039	7700	4362	1402	4583	3013	874	2768	311	225	309	370
46041	13737	7153	2560	7437	4820	1575	5635	473	335	1629	698
46043	10113	6370	1425	5801	4383	997	3783	416	296	654	438
46045	8867	4884	1494	5239	3546	1027	3160	395	187	353	388
46047	9450	5233	1318	5335	3641	885	3685	386	371	536	451
46049	9124	4978	1529	5331	3691	1083	3338	255	369	503	258
46051	8982	4851	1289	5054	3297	829	3375	473	258	512	316
46053	10237	5864	1947	6128	4056	1327	3495	361	412	528	404
46055	8415	5060	1292	5206	3545	877	2907	282	193	488	485
46057	7075	4035	1115	4129	2791	695	2524	257	218	208	369
46059	9744	5388	1177	5658	4065	823	3726	377	274	347	437
46061	7067	4374	1002	4136	3002	605	2605	257	186	402	450
46063	14694	7917	2339	8344	5767	1511	5883	189	783	894	489
46065	7332	4926	1061	4427	3319	691	2480	521	256	196	414
46067	9388	5466	1801	5797	3922	1224	3052	422	270	365	549
46069	9896	5591	1606	5602	3810	1029	3746	405	401	588	416
46071	12109	7040	2271	7031	4969	1574	4574	443	606	594	620
46073	10950	5907	1828	6545	4061	1226	3871	258	405	477	602
46075	11554	6759	1801	6151	4211	1048	4675	355	542	506	494
46077	8508	4902	1662	4854	3342	1072	3194	233	303	494	405
46079	8174	5089	1297	4882	3526	893	2860	466	283	419	323
46081	8472	5037	1372	5219	3705	938	2876	487	278	296	386
46083	7060	4247	1071	4187	2857	708	2434	402	240	223	291
46085	13631	7888	2626	7516	5311	1702	5555	743	418	697	522
46087	9119	5147	1293	5186	3569	834	3403	403	271	507	473
46089	11684	6627	1924	6833	4484	1319	4075	222	622	803	297
46091	7921	4947	1217	4769	3496	814	2617	147	137	364	295
46093	7711	4635	1186	4615	3406	835	2627	377	237	210	337
46095	11449	6574	2078	6856	4426	1381	4059	362	346	482	828
46097	9813	6187	1581	5511	4081	980	3791	500	369	413	589
46099	7467	4668	1391	4588	3129	937	2478	382	282	161	424
46101	8401	4951	1139	4591	3412	692	3309	399	365	442	415
46103	8270	5188	1494	4977	3539	977	2956	461	526	179	406
46105	11962	6771	1649	6310	4499	1036	5145	369	320	954	644
46107	10839	6201	1643	6724	4290	1185	3646	591	354	588	309
46109	10103	5983	1688	5942	3985	1099	3583	449	301	401	416
46111	8758	4998	1482	5219	3508	981	3007	247	212	313	478
46113	16624	8542	2712	8978	4862	1506	6846	941	1116	467	975
46115	8634	5285	1420	5329	3787	1010	2870	252	220	517	241
46117	10453	6318	2042	6425	4210	1368	3399	399	236	587	557
46119	10097	5455	1545	5618	3847	934	4104	455	378	451	694
46121	11797	6745	1893	5846	4009	1173	5385	871	1125	381	677
46123	8223	4560	1210	4596	3179	812	3202	365	466	482	380
46125	9034	5138	1394	5138	3523	965	3431	277	302	479	415
46127	8125	4757	1139	4617	3383	784	3035	277	423	406	384
46129	8597	4969	1503	4994	3399	955	3018	403	308	414	426
46135	7666	4759	1450	4772	3302	957	2393	429	85	210	425
46137	15928	9814	2832	10081	6763	1983	5401	800	781	618	885
47001	9185	6139	1688	5893	4169	1153	2955	435	572	213	513
47003	7287	4407	1223	4504	3028	945	2264	290	293	242	400
47005	7317	4350	1507	4533	3035	1052	2290	314	405	180	355
47007	8264	5055	1292	4706	3247	863	2909	337	782	230	341
47009	8438	5027	1859	5567	3690	1362	2451	257	361	191	492
47011	7761	4525	1381	5023	3247	996	2241	419	455	134	351
47013	7103	4271	1519	4056	2894	982	2490	300	589	258	413
47015	6173	3648	1061	3842	2539	752	1898	289	327	134	389
47017	7756	4756	1112	4661	3260	786	2521	370	422	287	381
47019	8364	4982	1857	5383	3477	1300	2511	339	497	211	416
47021	6999	4171	1331	4415	2950	1032	2124	310	379	160	352
47023	7266	4290	981	4557	2948	739	2068	223	338	170	392
47025	8007	5002	1538	5257	3640	1133	2199	155	500	350	230
47027	9175	5790	1250	5313	3659	827	3271	433	749	265	423
47029	7954	4954	1656	5008	3377	1106	2404	372	431	163	423
47031	8821	5320	1989	5712	3798	1362	2569	336	412	358	384
47033	7270	4698	1133	4623	3286	822	2190	398	253	253	406
47035	7242	4138	1697	4533	2908	1166	2189	207	413	147	396
47037	9793	5654	2250	5598	3603	1501	3786	583	819	41	652
47039	7045	4954	1044	4964	3592	821	2056	345	465	156	191
47041	7360	4633	1276	4592	3198	948	2271	299	522	148	395
47043	7696	4646	1458	4936	3345	1078	2246	350	280	169	411
47045	8093	4783	1343	4983	3325	990	2535	253	451	223	394
47047	8543	5317	1488	4941	3297	1004	3010	373	689	286	354
47049	7806	4647	1363	4864	3219	1010	2409	544	411	286	243
47051	7767	4651	1544	4849	3273	1074	2426	318	311	221	364
47053	7557	4600	1174	4606	3087	811	2403	368	508	226	419
47055	8896	5252	1821	5580	3639	1250	2837	371	562	213	437
47057	7364	4325	1286	4739	3109	1016	2076	293	419	139	316
47059	7634	4685	1560	4713	3151	990	2421	306	563	161	432
47061	8354	5275	1358	5392	3742	1029	2346	387	380	210	298
47063	7340	4392	1581	5036	3267	1190	1851	204	174	147	356
47065	8703	4815	1849	5588	3525	1373	2677	337	445	161	533
47067	10169	6436	1359	6173	4256	919	3311	485	1066	288	284
47069	8834	5477	1548	5594	3907	1135	2651	332	551	210	398
47071	8624	5009	1800	5101	3399	1198	2808	491	583	232	409
47073	8011	4864	1612	4884	3310	1057	2715	386	476	264	438
47075	8198	5021	1357	4871	3384	933	2725	317	529	207	427
47077	8099	4628	1228	4985	3320	930	2551	336	546	187	310
47079	7925	4964	1319	4907	3391	988	2460	362	439	207	347
47081	8138	4597	1636	4945	3333	1202	2634	378	455	190	347
47083	7945	5191	1006	4801	3433	745	2555	233	528	331	406
47085	7710	4820	1345	4949	3369	995	2220	232	346	98	426
47087	8039	5015	1128	4741	3369	813	2709	372	474	246	361
47089	7479	4333	1597	4625	2925	1094	2425	352	492	119	409
47091	9053	5057	1956	5275	3273	1215	3167	394	658	348	461
47093	7812	4874	1304	4781	3332	919	2640	283	631	132	459
47095	8280	5265	1380	5610	3770	1035	2595	373	425	280	476
47097	8011	4683	1575	5127	3357	1216	2298	289	513	146	432
47099	7638	4604	1562	4823	3205	1084	2269	323	333	198	403
47101	7030	4713	1061	4395	3185	744	2069	238	487	183	326
47103	7397	4714	1265	4755	3303	928	2149	370	309	225	336
47105	7760	4603	1483	5211	3477	1150	2189	317	445	197	277
47107	7553	4600	1488	4584	3141	991	2448	304	577	202	365
47109	7714	4897	1403	5444	3705	1093	1767	210	331	122	260
47111	6921	4446	1146	4621	3167	854	2274	296	407	141	349
47113	8674	5400	1515	5134	3625	1046	2967	368	735	191	457
47115	7462	4500	1433	4528	3091	1005	2382	322	392	185	404
47117	7854	4761	1670	4992	3398	1150	2360	256	384	145	401
47119	7947	4675	1671	4775	3224	1081	2670	322	552	208	512
47121	7879	5074	1241	5321	3632	1032	2058	341	366	203	239
47123	7583	4393	1525	4751	3110	1089	2401	414	504	164	335
47125	7895	4791	1742	4768	3148	1091	2726	343	516	130	469
47127	8177	4917	1570	4789	3230	1023	2896	393	477	329	461
47129	8062	4749	1349	5112	3315	991	2443	346	473	247	387
47131	8158	4951	1482	5062	3307	1083	2560	316	431	198	442
47133	7387	4725	1367	4445	3007	950	2322	294	375	141	505
47135	8426	5522	1236	5110	3539	836	2756	267	527	222	445
47137	7727	4896	1101	4601	3274	769	2499	365	532	237	263
47139	7649	4625	1464	4752	3250	1080	2393	496	318	245	403
47141	7796	4619	1607	4785	3191	1156	2555	324	604	116	418
47143	7335	4540	1473	4775	3233	1079	2158	449	250	201	340
47145	8260	4976	1692	5173	3415	1186	2592	366	576	143	521
47147	7291	4303	1549	5054	3160	1251	2225	311	345	126	409
47149	7776	4588	1563	5082	3337	1136	2282	340	347	144	377
47151	7548	4702	1297	5018	3347	993	2108	260	376	235	296
47153	7108	4349	1308	4591	3044	915	2023	284	538	167	251
47155	8480	5434	1617	5344	3717	1089	2599	369	384	214	530
47157	9429	5877	1776	5723	3874	1199	3290	527	639	231	614
47159	7463	4557	1334	4702	3124	995	2206	309	333	158	414
47161	8390	5292	1326	4708	3480	953	3141	616	378	240	377
47163	8847	5333	1752	5503	3748	1196	2872	334	557	235	516
47165	7672	4578	1854	5012	3247	1216	2266	274	428	184	430
47167	7345	4564	1406	4922	3355	1026	1967	269	247	87	464
47169	7089	4588	1083	4585	3059	799	2471	318	576	211	427
47171	7985	4825	1506	4907	3241	1051	2631	428	367	299	398
47173	7124	3442	874	3303	2349	649	3462	145	2106	127	310
47175	8753	5744	1184	5099	3578	746	3034	667	535	282	319
47177	7711	4854	1087	4848	3500	815	2408	482	490	146	287
47179	8088	4838	1654	5156	3414	1172	2504	244	497	176	436
47181	8289	5409	1271	5588	3973	972	2156	260	492	146	252
47183	7571	4499	1247	4874	3287	931	2133	287	510	181	279
47185	7236	4552	1236	4856	3262	953	1889	274	352	128	306
47187	8382	4911	1897	5465	3438	1336	2598	389	367	198	501
47189	6168	3830	1267	4017	2658	884	1849	239	347	109	362
48001	8419	5447	833	4981	3793	573	2980	374	300	241	465
48003	8936	6321	1270	5625	4327	846	2803	309	314	216	302
48005	7960	5437	845	4535	3502	521	2905	338	432	132	439
48007	9789	6286	1306	5602	4206	813	3649	432	288	263	462
48009	8899	5814	1111	5771	4274	786	2736	226	129	365	498
48011	10052	7195	1044	6121	4802	690	3481	253	272	684	593
48013	8546	5760	865	4834	3669	526	3175	447	511	231	474
48015	8377	5569	885	5032	3832	603	2863	376	287	199	489
48017	8654	5530	816	5342	3912	581	2754	286	392	264	548
48019	9288	6490	958	5678	4472	639	3142	427	301	252	427
48021	7955	5176	903	4665	3544	598	2806	366	288	141	408
48023	9944	6195	1018	6225	4296	705	3263	232	384	537	560
48025	8178	5463	948	4880	3726	615	2797	354	253	232	409
48027	7876	5490	948	4839	3710	614	2622	408	392	78	453
48029	8072	5618	1062	4962	3790	680	2626	414	427	60	449
48031	10287	7170	1173	6301	4824	770	3558	335	604	423	494
48033	20821	10976	3156	9165	5538	1580	10538	410	755	2156	415
48035	10056	6545	992	6161	4613	672	3299	355	250	556	550
48037	8322	5755	844	5293	4052	585	2643	304	285	194	504
48039	7247	5157	799	4300	3433	508	2513	324	311	79	415
48041	8118	5400	1181	4962	3684	743	2687	336	484	85	444
48043	11339	7612	1242	6693	5143	808	4222	524	427	726	576
48045	10790	6953	1057	6972	5176	770	3170	143	81	640	363
48047	10497	6158	1067	5870	4018	676	4148	472	738	270	541
48049	8704	5507	1191	5290	3877	821	2859	387	286	344	450
48051	8614	5822	943	5055	3938	611	3073	272	135	371	591
48053	8784	5935	1029	4951	3820	652	3364	369	396	247	539
48055	8066	5297	924	4748	3647	624	2781	353	273	208	526
48057	8140	5203	1137	4880	3617	719	2871	321	230	288	441
48059	8882	5798	974	5323	4024	653	3052	287	206	446	494
48061	8688	5880	1149	5131	3895	719	2973	435	496	73	451
48063	8356	5646	934	5351	3984	659	2528	203	280	248	527
48065	10366	6812	1144	6078	4504	715	3757	255	277	575	610
48067	8907	5970	902	5493	4088	607	3025	322	313	292	514
48069	9221	5820	960	5483	4054	644	2984	238	281	373	427
48071	9809	6588	1155	5684	4465	749	3628	335	365	285	513
48073	8014	5416	862	4944	3675	583	2605	343	281	219	455
48075	8790	5838	927	5116	3954	573	3101	279	217	260	489
48077	10412	6763	1035	6346	4688	698	3553	482	282	585	580
48079	16803	9760	2541	9847	6632	1553	6103	578	617	688	1015
48081	12417	7842	1497	7191	5370	1014	4612	189	90	706	696
48083	10176	6662	1144	5734	4342	692	3962	353	456	494	467
48085	7697	5424	809	4920	3928	580	2427	362	320	81	436
48087	10686	7244	1218	6766	5077	807	3440	288	304	603	557
48089	9145	6045	919	5644	4174	625	3035	415	212	308	575
48091	7315	5091	925	4316	3380	584	2616	363	275	104	429
48093	9082	5856	939	5617	4269	681	2943	316	190	400	397
48095	10213	6114	1067	5374	3944	637	4152	170	103	796	693
48097	8571	5657	899	5041	3860	583	3000	326	329	312	538
48099	8149	5606	1064	4860	3688	654	2886	469	409	124	478
48101	11720	6950	1101	7459	5252	794	3757	330	183	913	422
48103	12671	7703	2075	8057	5360	1418	4166	345	575	464	658
48105	13699	8112	1845	7747	5374	1199	5181	260	421	883	727
48107	12247	7962	1286	7427	5422	856	4141	481	262	613	680
48109	12343	7445	1393	6531	4678	832	5231	322	225	793	873
48111	8320	5777	843	5128	3925	571	2677	288	412	251	508
48113	7721	5521	858	4774	3783	571	2536	416	403	71	460
48115	10776	6568	1402	6100	4177	840	4091	380	538	445	566
48117	8125	5534	884	4957	3765	587	2689	413	307	136	481
48119	8708	5797	998	5290	4014	610	2931	283	300	273	504
48121	8103	5572	855	5095	4051	610	2652	444	348	99	445
48123	10402	6722	1102	5711	4226	679	4222	951	447	481	551
48125	13738	8712	1286	7231	5374	740	5781	252	242	1218	904
48127	8613	5513	1066	4692	3518	632	3308	362	419	324	475
48129	10580	7261	1099	6661	5151	755	3472	232	345	579	631
48131	9768	5863	981	5171	3831	599	4027	410	451	482	491
48133	9143	6234	1084	5621	4285	744	3031	455	272	404	530
48135	7128	4814	945	4263	3208	581	2470	325	417	83	440
48137	13299	7713	1503	7356	5231	1026	5209	303	306	1237	621
48139	7831	5411	807	4748	3685	543	2697	381	292	138	462
48141	8246	5694	1142	5011	3800	714	2806	435	435	69	496
48143	8175	5135	834	4927	3585	543	2816	315	289	250	401
48145	11139	7238	1105	6227	4593	703	4298	454	530	376	751
48147	8906	5909	900	5425	4039	602	2960	329	266	356	579
48149	9367	5992	1054	5652	4185	706	3227	308	213	464	470
48151	11411	7264	1238	6598	4826	802	4107	354	121	715	668
48153	10525	7028	1064	6346	4625	693	3739	349	585	390	643
48155	12296	7249	1117	7080	4812	709	4455	136	221	1056	634
48157	7490	5225	1022	4712	3628	706	2439	386	266	61	424
48159	8343	5492	919	5299	3917	652	2681	340	185	345	410
48161	10862	6809	1057	6318	4736	706	4020	498	300	438	492
48163	9516	6117	997	5235	3909	608	3765	556	420	343	585
48165	12930	8004	1711	7529	5441	1112	4616	478	522	403	664
48167	7895	5511	824	4768	3713	544	2727	358	400	100	443
48169	11690	8020	1307	6990	5357	887	4277	410	511	514	711
48171	9539	6603	1058	5657	4288	628	3454	473	393	318	506
48173	16738	7599	1415	9110	4943	883	6723	454	167	1039	493
48175	9599	6144	1005	5654	4188	659	3457	289	314	326	480
48177	8528	5557	939	5156	3805	617	2902	320	292	306	468
48179	8088	5452	773	4948	3696	517	2749	330	307	291	429
48181	8593	5762	941	5237	3977	632	2883	383	303	234	452
48183	7693	5224	784	4590	3515	523	2690	302	333	176	459
48185	9133	5747	982	5052	3860	652	3528	284	348	419	528
48187	7250	5182	827	4464	3547	532	2432	349	329	116	403
48189	8125	5285	907	5038	3796	648	2645	359	255	174	478
48191	10614	6708	1231	6406	4497	877	3574	281	404	597	703
48193	9252	6131	909	5557	4350	641	3179	257	254	398	565
48195	11889	7582	1193	7317	5408	841	4022	306	221	543	683
48197	13163	7950	1177	7637	5304	772	4866	605	384	739	724
48199	7848	5130	779	4563	3496	516	2837	321	281	231	451
48201	8288	5469	939	4842	3730	630	2983	378	362	74	488
48203	8020	5543	869	4806	3699	568	2777	351	322	228	453
48205	11003	6819	1207	6423	4719	832	3970	9	151	897	666
48207	11001	7025	1121	6444	4774	760	3987	361	256	616	561
48209	8069	5629	875	4770	3701	553	2881	345	309	121	438
48211	10098	7254	1074	6072	4967	716	3462	347	304	551	539
48213	8189	5460	898	4977	3730	589	2737	354	260	243	427
48215	8618	5709	1161	5152	3809	717	2915	509	467	78	427
48217	9067	5912	931	5265	3924	612	3292	355	246	459	510
48219	10289	6240	1386	6450	4495	981	3374	369	252	304	504
48221	8625	5815	1173	5170	3899	744	3003	378	309	224	529
48223	8267	5389	873	5174	3829	606	2581	265	317	258	391
48225	9591	6144	1053	5764	4301	723	3296	271	122	578	554
48227	8493	5335	852	4798	3381	526	3123	351	328	261	515
48229	12985	8458	1313	7422	5512	797	4899	510	411	580	741
48231	8541	5702	926	4957	3759	594	3116	398	394	247	525
48233	8545	5867	881	5332	4038	590	2789	334	284	252	419
48235	11611	6991	1517	6666	4733	994	4283	313	173	891	726
48237	10983	6676	1066	6620	4724	734	3773	313	212	460	673
48239	8565	5282	965	5050	3687	656	3133	321	251	357	484
48241	8552	5746	916	4900	3737	588	3125	384	320	255	463
48243	16457	10751	2449	10099	7257	1616	6311	347	322	1330	1452
48245	9241	5944	1268	5202	3879	778	3538	390	385	180	489
48247	9189	5773	1104	5511	4021	714	3156	227	266	391	702
48249	8475	5336	921	4907	3627	584	2999	361	386	227	452
48251	7931	5412	832	4816	3695	553	2700	362	281	164	470
48253	10409	6767	1100	6084	4573	714	3759	493	328	519	582
48255	8534	5724	892	5266	4011	596	2785	290	196	410	477
48257	7746	5248	794	4540	3576	532	2843	370	326	154	488
48259	8369	5936	910	5093	4019	586	2931	419	294	190	417
48261	25012	15400	2824	12035	10188	1800	11482	529	812	4435	847
48263	19458	11555	1774	9400	6710	987	9174	329	548	2174	852
48265	8324	5849	1027	5107	3959	666	2800	449	237	234	521
48267	8798	5883	926	5621	4203	658	2833	259	212	430	452
48269	36438	17581	2810	16067	11981	1781	19467	95	752	1971	267
48271	10092	7045	985	6242	4853	641	3396	234	280	401	461
48273	9206	5861	1050	5320	3936	684	3344	409	428	245	425
48275	11139	7191	1127	6878	5026	755	3693	400	306	640	579
48277	8575	5766	980	5377	4066	666	2703	357	405	186	472
48279	9787	5927	1316	5722	4025	878	3529	303	420	403	511
48281	8536	5743	908	4962	3763	581	3116	390	338	173	450
48283	10146	6228	1201	5482	4052	725	4129	531	370	481	543
48285	8401	5551	905	5307	4022	617	2566	221	161	391	367
48287	8905	5798	983	5376	4011	641	3052	356	314	382	454
48289	10235	6616	1162	6046	4535	762	3672	348	241	515	573
48291	8135	5360	940	4687	3603	600	2967	375	280	225	445
48293	9347	6123	921	5402	4089	590	3485	371	317	297	509
48295	11961	7742	1166	7364	5383	766	3948	233	277	770	542
48297	10047	6750	961	5976	4644	656	3679	434	318	461	550
48299	10102	6708	1066	5709	4306	661	3827	447	296	440	681
48303	8020	5197	899	4874	3660	626	2730	424	432	107	474
48305	11303	7186	1242	6613	4786	791	4073	253	358	581	610
48307	10446	6355	1018	6096	4298	669	3728	480	284	402	553
48309	8290	5407	881	4840	3630	571	2965	356	427	158	516
48311	15305	8814	1950	7314	5341	1123	7109	468	395	1659	414
48313	7971	5163	772	4600	3605	546	2853	286	228	263	457
48315	9954	6627	1037	5498	4189	657	3916	378	619	412	687
48317	12374	7597	1659	7272	5043	1057	4590	666	389	630	496
48319	10121	6121	914	5939	4148	601	3726	381	293	439	550
48321	9533	6232	1097	5524	4153	701	3464	395	341	302	557
48323	8023	5372	1234	4771	3496	724	2658	406	456	86	342
48325	8345	5513	793	4768	3656	513	3114	412	334	205	432
48327	13542	8597	1391	6033	4312	739	7033	2812	688	879	645
48329	7306	5012	963	4389	3409	614	2490	331	332	98	397
48331	8974	6117	916	5548	4167	609	2899	385	221	426	517
48333	12320	7995	1218	7325	5369	819	4516	746	477	878	480
48335	10465	6588	1081	6178	4474	732	3730	260	337	477	488
48337	8807	5903	961	5480	4118	660	2970	297	209	383	526
48339	7208	5093	815	4412	3511	538	2459	332	230	73	415
48341	8284	5775	1022	5231	4011	697	2602	347	366	196	431
48343	9024	6052	907	5454	4154	593	3065	460	243	306	472
48345	14365	8350	1299	8335	5711	893	5452	71	782	1360	472
48347	8059	5236	800	4689	3584	533	2828	297	346	238	383
48349	7994	5290	937	4631	3580	603	2882	307	290	214	459
48351	9862	6235	940	5631	4227	624	3734	423	309	640	492
48353	9865	6292	955	5644	4141	602	3636	542	277	471	418
48355	8148	5466	991	4732	3607	622	2985	406	457	125	437
48357	7652	5199	806	4896	3689	532	2301	318	257	216	420
48359	14929	10262	2218	10061	7386	1634	4460	681	489	665	1142
48361	8006	5421	861	4508	3517	523	3013	371	419	176	432
48363	8296	5244	998	4917	3655	678	2866	302	315	404	462
48365	9887	6439	1135	6105	4494	794	3332	237	275	415	541
48367	7920	5218	784	4706	3608	531	2807	358	290	213	440
48369	9443	6339	1076	5971	4464	732	2884	429	173	329	588
48371	10754	6891	1410	6222	4584	924	3976	428	221	396	591
48373	8764	5586	958	4973	3701	616	3210	438	238	306	493
48375	8061	5376	1057	5160	3810	722	2449	402	468	74	409
48377	11935	7693	1319	6783	4996	800	4416	359	649	502	630
48379	8275	5472	784	4965	3731	523	2796	454	333	316	360
48381	6520	4479	704	4058	3134	454	2101	271	247	90	389
48383	11238	6651	1465	6354	4465	948	4299	357	489	535	565
48385	11478	7778	1413	6530	5291	791	4409	348	139	1178	622
48387	10267	6592	1177	6115	4527	790	3551	289	274	427	570
48389	10674	6566	1525	6474	4533	1010	3642	408	430	392	457
48391	12577	7798	1109	6783	4965	684	5289	1242	511	644	634
48393	12235	7433	1668	6889	4880	1037	4687	171	217	1281	521
48395	11321	7248	1218	6541	4873	811	4089	405	232	492	585
48397	7817	5203	851	4915	3664	591	2555	409	313	107	456
48399	9795	6401	1115	5890	4295	739	3398	389	281	347	525
48401	8378	5508	919	4974	3726	607	2933	333	263	362	535
48403	9225	5930	1239	5645	4136	830	3040	351	162	410	522
48405	10095	6675	1019	5961	4401	634	3521	264	530	453	629
48407	8400	5547	860	4571	3523	535	3302	389	502	283	442
48409	8306	5368	852	4679	3503	525	3107	361	404	248	489
48411	10049	6468	1066	6101	4527	713	3346	184	309	517	455
48413	10504	7022	1470	6763	4991	954	3298	293	208	530	479
48415	9413	5884	1029	5565	4087	698	3357	310	342	355	518
48417	10912	7394	1108	6770	5070	762	3609	255	260	724	524
48419	9073	5933	866	5244	3907	563	3298	307	368	342	446
48421	8058	5348	865	5231	4003	610	2448	117	88	557	400
48423	7931	5396	862	4877	3678	572	2631	359	427	136	453
48425	12005	7960	1510	7452	5504	974	3982	509	406	406	523
48427	9160	6232	1123	5361	4128	697	3233	408	323	119	476
48429	8611	5831	947	5279	4115	650	2753	306	169	266	471
48431	13156	8333	1380	7422	5447	857	5156	333	181	1160	873
48433	11860	6864	1140	6623	4992	798	4883	276	19	1424	696
48435	12218	7451	1172	7224	5054	790	4333	471	434	477	608
48437	9805	6769	988	6026	4619	652	3249	404	363	340	532
48439	7988	5678	814	4871	3882	550	2690	428	412	69	454
48441	7903	5205	1039	4718	3568	680	2756	457	395	134	395
48443	24885	13977	3405	11641	8427	2008	12214	908	969	1779	2092
48445	10540	6756	1049	6047	4409	677	3891	512	437	358	626
48447	11929	7717	1302	7562	5602	907	3696	189	121	966	584
48449	8218	5740	867	5229	4019	599	2483	311	244	222	473
48451	7945	5241	1171	4814	3558	746	2677	429	258	126	465
48453	8435	5666	1305	4976	3719	833	3041	397	532	70	508
48455	10027	6435	995	5836	4268	659	3651	455	383	684	511
48457	9437	6121	1012	5372	4043	638	3553	410	191	377	481
48459	8539	5739	870	5111	3866	571	2974	371	295	239	494
48461	16062	9113	2435	8651	5696	1425	6726	805	628	1069	992
